ID,TYPE
6698531,GENERAL ACUTE CARE
190684117,PSYCHIATRIC
77777094,CHILDREN
422801,GENERAL ACUTE CARE
58875204,CHILDREN
182584041,GENERAL ACUTE CARE
194779934,SPECIAL
194484403,REHABILITATION
1261364,GENERAL ACUTE CARE
4998520,GENERAL ACUTE CARE
185979928,SPECIAL
192876063,SPECIAL
1997062,GENERAL ACUTE CARE
4097045,GENERAL ACUTE CARE
3997225,GENERAL ACUTE CARE
6297123,GENERAL ACUTE CARE
2899169,CRITICAL ACCESS
12098052,GENERAL ACUTE CARE
1897210,GENERAL ACUTE CARE
3797213,GENERAL ACUTE CARE
5097239,CHILDREN
4883522,CRITICAL ACCESS
5197381,GENERAL ACUTE CARE
4283672,CRITICAL ACCESS
4697355,GENERAL ACUTE CARE
2514214,GENERAL ACUTE CARE
3114141,GENERAL ACUTE CARE
3314225,GENERAL ACUTE CARE
3512932,CRITICAL ACCESS
3912078,GENERAL ACUTE CARE
4012953,GENERAL ACUTE CARE
4214020,GENERAL ACUTE CARE
4313601,GENERAL ACUTE CARE
4713367,CRITICAL ACCESS
5114621,GENERAL ACUTE CARE
5714620,LONG TERM CARE
6611791,GENERAL ACUTE CARE
6911803,GENERAL ACUTE CARE
7114094,GENERAL ACUTE CARE
7214301,GENERAL ACUTE CARE
7314120,GENERAL ACUTE CARE
7514092,GENERAL ACUTE CARE
7913502,REHABILITATION
8013413,GENERAL ACUTE CARE
8514432,GENERAL ACUTE CARE
9413126,GENERAL ACUTE CARE
9513820,GENERAL ACUTE CARE
487109,REHABILITATION
10010993,REHABILITATION
10210901,GENERAL ACUTE CARE
3857108,PSYCHIATRIC
4840160,PSYCHIATRIC
10613613,GENERAL ACUTE CARE
11012304,GENERAL ACUTE CARE
1660085,PSYCHIATRIC
15498065,CRITICAL ACCESS
5261350,GENERAL ACUTE CARE
11261354,GENERAL ACUTE CARE
11312309,WOMEN
1821239,GENERAL ACUTE CARE
3621229,GENERAL ACUTE CARE
4921218,GENERAL ACUTE CARE
12511507,GENERAL ACUTE CARE
2341041,GENERAL ACUTE CARE
1240503,GENERAL ACUTE CARE
12714850,GENERAL ACUTE CARE
12912723,CRITICAL ACCESS
13312801,GENERAL ACUTE CARE
1940508,PSYCHIATRIC
14210549,GENERAL ACUTE CARE
15510461,LONG TERM CARE
3921802,CHRONIC DISEASE
3241031,GENERAL ACUTE CARE
18010021,SPECIAL
18210029,GENERAL ACUTE CARE
18410003,SPECIAL
18710001,GENERAL ACUTE CARE
19511432,GENERAL ACUTE CARE
8062901,GENERAL ACUTE CARE
8260970,GENERAL ACUTE CARE
11342211,GENERAL ACUTE CARE
9642104,REHABILITATION
20011375,GENERAL ACUTE CARE
20211206,GENERAL ACUTE CARE
20914209,GENERAL ACUTE CARE
113912204,GENERAL ACUTE CARE
114611203,GENERAL ACUTE CARE
114710011,GENERAL ACUTE CARE
114811040,GENERAL ACUTE CARE
115210550,GENERAL ACUTE CARE
5441749,CRITICAL ACCESS
115511102,GENERAL ACUTE CARE
116213211,SPECIAL
116313421,GENERAL ACUTE CARE
2420706,GENERAL ACUTE CARE
117211777,GENERAL ACUTE CARE
117612084,REHABILITATION
1662321,CRITICAL ACCESS
14261530,CRITICAL ACCESS
3561108,REHABILITATION
117814626,GENERAL ACUTE CARE
662948,GENERAL ACUTE CARE
117914611,PSYCHIATRIC
620650,GENERAL ACUTE CARE
118110461,GENERAL ACUTE CARE
118413838,GENERAL ACUTE CARE
4562959,MILITARY
2061081,GENERAL ACUTE CARE
119014020,GENERAL ACUTE CARE
119111203,GENERAL ACUTE CARE
119410016,GENERAL ACUTE CARE
119710701,GENERAL ACUTE CARE
120010701,GENERAL ACUTE CARE
120210304,GENERAL ACUTE CARE
121514081,GENERAL ACUTE CARE
121614901,GENERAL ACUTE CARE
9814020,MILITARY
10710010,MILITARY
9912208,MILITARY
121210003,GENERAL ACUTE CARE
25514209,PSYCHIATRIC
25611701,PSYCHIATRIC
13761036,CRITICAL ACCESS
11211425,MILITARY
11842633,GENERAL ACUTE CARE
340701,GENERAL ACUTE CARE
4640906,CRITICAL ACCESS
9240741,GENERAL ACUTE CARE
11241230,GENERAL ACUTE CARE
10811768,MILITARY
120794,PSYCHIATRIC
221044,GENERAL ACUTE CARE
321041,GENERAL ACUTE CARE
5479830,CRITICAL ACCESS
16579323,CRITICAL ACCESS
22476528,CRITICAL ACCESS
24079520,CRITICAL ACCESS
32178119,CRITICAL ACCESS
36578648,CRITICAL ACCESS
5421204,PSYCHIATRIC
5321204,GENERAL ACUTE CARE
14162274,CRITICAL ACCESS
39977868,CRITICAL ACCESS
14561068,CRITICAL ACCESS
40977465,CRITICAL ACCESS
44979546,CRITICAL ACCESS
52779373,CRITICAL ACCESS
53176483,CRITICAL ACCESS
53579088,CRITICAL ACCESS
54479855,CRITICAL ACCESS
5960612,GENERAL ACUTE CARE
8660649,GENERAL ACUTE CARE
81879778,CRITICAL ACCESS
8960617,GENERAL ACUTE CARE
10060622,GENERAL ACUTE CARE
11660429,GENERAL ACUTE CARE
13260452,GENERAL ACUTE CARE
3060178,LONG TERM CARE
1340223,PSYCHIATRIC
8940403,CRITICAL ACCESS
5342025,CRITICAL ACCESS
2540202,REHABILITATION
6840217,GENERAL ACUTE CARE
6940241,GENERAL ACUTE CARE
10740242,PSYCHIATRIC
6741012,PSYCHIATRIC
4425301,GENERAL ACUTE CARE
5426847,CRITICAL ACCESS
725304,PSYCHIATRIC
10341014,GENERAL ACUTE CARE
1225701,PSYCHIATRIC
5125661,GENERAL ACUTE CARE
3826726,CRITICAL ACCESS
6040965,GENERAL ACUTE CARE
10362946,GENERAL ACUTE CARE
3261820,PSYCHIATRIC
5361801,GENERAL ACUTE CARE
16925701,MILITARY
3425136,CRITICAL ACCESS
6862246,GENERAL ACUTE CARE
2661008,GENERAL ACUTE CARE
1162565,GENERAL ACUTE CARE
5142003,GENERAL ACUTE CARE
189178840,SPECIAL
2839451,CRITICAL ACCESS
191778660,GENERAL ACUTE CARE
7539345,GENERAL ACUTE CARE
183875052,SPECIAL
192477802,SPECIAL
2859923,CRITICAL ACCESS
1439090,CRITICAL ACCESS
539503,GENERAL ACUTE CARE
10738738,GENERAL ACUTE CARE
439530,GENERAL ACUTE CARE
190744504,PSYCHIATRIC
3227983,GENERAL ACUTE CARE
10927360,GENERAL ACUTE CARE
5427932,GENERAL ACUTE CARE
6427704,GENERAL ACUTE CARE
4828012,REHABILITATION
4628232,GENERAL ACUTE CARE
8627406,GENERAL ACUTE CARE
11927893,GENERAL ACUTE CARE
8127055,GENERAL ACUTE CARE
11028712,GENERAL ACUTE CARE
10628713,GENERAL ACUTE CARE
10527016,GENERAL ACUTE CARE
3728462,GENERAL ACUTE CARE
5628472,GENERAL ACUTE CARE
2058545,CRITICAL ACCESS
1658425,CRITICAL ACCESS
3358072,CRITICAL ACCESS
458506,GENERAL ACUTE CARE
958104,GENERAL ACUTE CARE
4558301,CRITICAL ACCESS
4358401,CRITICAL ACCESS
3858045,CRITICAL ACCESS
2958237,CRITICAL ACCESS
4158368,CRITICAL ACCESS
1058852,CRITICAL ACCESS
1558746,CRITICAL ACCESS
5258701,GENERAL ACUTE CARE
93650310,MILITARY
358122,GENERAL ACUTE CARE
3258249,CRITICAL ACCESS
173640206,MILITARY
185768137,GENERAL ACUTE CARE
34332809,GENERAL ACUTE CARE
43632792,GENERAL ACUTE CARE
34433461,LONG TERM CARE
41933414,GENERAL ACUTE CARE
16732960,REHABILITATION
3133701,GENERAL ACUTE CARE
133097239,SPECIAL
28633709,GENERAL ACUTE CARE
15033612,GENERAL ACUTE CARE
20233603,GENERAL ACUTE CARE
36233573,GENERAL ACUTE CARE
38733607,PSYCHIATRIC
16334613,REHABILITATION
28934613,GENERAL ACUTE CARE
8232348,GENERAL ACUTE CARE
9434223,GENERAL ACUTE CARE
16234240,REHABILITATION
41334285,GENERAL ACUTE CARE
10532701,GENERAL ACUTE CARE
22134950,GENERAL ACUTE CARE
31934952,PSYCHIATRIC
32034484,LONG TERM CARE
41632159,GENERAL ACUTE CARE
9832086,GENERAL ACUTE CARE
3232168,GENERAL ACUTE CARE
40532696,LONG TERM CARE
13533541,GENERAL ACUTE CARE
24634655,GENERAL ACUTE CARE
27233549,PSYCHIATRIC
41532940,GENERAL ACUTE CARE
35032610,GENERAL ACUTE CARE
35832606,REHABILITATION
20332043,LONG TERM CARE
25633024,GENERAL ACUTE CARE
28233313,GENERAL ACUTE CARE
34834428,GENERAL ACUTE CARE
1333176,GENERAL ACUTE CARE
8333137,GENERAL ACUTE CARE
16133189,REHABILITATION
745804,GENERAL ACUTE CARE
30233016,GENERAL ACUTE CARE
42433196,GENERAL ACUTE CARE
5834474,PSYCHIATRIC
27534471,GENERAL ACUTE CARE
3434209,GENERAL ACUTE CARE
21734202,GENERAL ACUTE CARE
8136202,LONG TERM CARE
91636202,GENERAL ACUTE CARE
635233,GENERAL ACUTE CARE
6985016,CHILDREN
9135957,GENERAL ACUTE CARE
3385132,GENERAL ACUTE CARE
2035042,GENERAL ACUTE CARE
10485364,GENERAL ACUTE CARE
8197448,PSYCHIATRIC
4497301,GENERAL ACUTE CARE
1436442,GENERAL ACUTE CARE
7035565,GENERAL ACUTE CARE
5045764,CRITICAL ACCESS
11543906,GENERAL ACUTE CARE
15345069,GENERAL ACUTE CARE
10945121,GENERAL ACUTE CARE
8645014,GENERAL ACUTE CARE
3536049,GENERAL ACUTE CARE
13636652,GENERAL ACUTE CARE
90736604,CHILDREN
9836617,GENERAL ACUTE CARE
13245177,GENERAL ACUTE CARE
1736111,GENERAL ACUTE CARE
6536867,GENERAL ACUTE CARE
43677979,CRITICAL ACCESS
28017109,REHABILITATION
122244104,CHILDREN
124844128,LONG TERM CARE
8244145,GENERAL ACUTE CARE
129444122,REHABILITATION
3343512,GENERAL ACUTE CARE
10543130,GENERAL ACUTE CARE
12243228,GENERAL ACUTE CARE
129343223,PSYCHIATRIC
14543567,CRITICAL ACCESS
6145219,GENERAL ACUTE CARE
9945220,GENERAL ACUTE CARE
130245211,GENERAL ACUTE CARE
9145241,GENERAL ACUTE CARE
2345133,CRITICAL ACCESS
10043952,GENERAL ACUTE CARE
8745219,PSYCHIATRIC
2743050,GENERAL ACUTE CARE
15044077,GENERAL ACUTE CARE
13544035,GENERAL ACUTE CARE
29144011,REHABILITATION
64685008,PSYCHIATRIC
29243615,SPECIAL
3388415,GENERAL ACUTE CARE
2087801,GENERAL ACUTE CARE
9786442,GENERAL ACUTE CARE
3488345,GENERAL ACUTE CARE
2788260,GENERAL ACUTE CARE
3588030,GENERAL ACUTE CARE
128443055,GENERAL ACUTE CARE
585206,SPECIAL
685308,GENERAL ACUTE CARE
3288011,GENERAL ACUTE CARE
4088012,PSYCHIATRIC
987102,REHABILITATION
1087114,GENERAL ACUTE CARE
2387110,GENERAL ACUTE CARE
2988203,REHABILITATION
4688201,GENERAL ACUTE CARE
787020,GENERAL ACUTE CARE
111587144,GENERAL ACUTE CARE
7687108,SPECIAL
2889146,PSYCHIATRIC
9586326,GENERAL ACUTE CARE
3089119,REHABILITATION
589148,REHABILITATION
25416365,PSYCHIATRIC
989146,LONG TERM CARE
889119,LONG TERM CARE
3546947,PSYCHIATRIC
9246947,GENERAL ACUTE CARE
7947129,GENERAL ACUTE CARE
11246383,GENERAL ACUTE CARE
66785008,PSYCHIATRIC
284081,PSYCHIATRIC
9444903,GENERAL ACUTE CARE
1189030,GENERAL ACUTE CARE
1389521,GENERAL ACUTE CARE
5232440,GENERAL ACUTE CARE
3244811,GENERAL ACUTE CARE
10746805,GENERAL ACUTE CARE
1047201,GENERAL ACUTE CARE
955101,GENERAL ACUTE CARE
14443420,GENERAL ACUTE CARE
4345662,GENERAL ACUTE CARE
4589301,CRITICAL ACCESS
4089102,GENERAL ACUTE CARE
191868113,MILITARY
2184624,CRITICAL ACCESS
1184032,CRITICAL ACCESS
4346158,GENERAL ACUTE CARE
2746970,CRITICAL ACCESS
3947933,GENERAL ACUTE CARE
447404,PSYCHIATRIC
6547403,GENERAL ACUTE CARE
4584647,CRITICAL ACCESS
125,GENERAL ACUTE CARE
546714,GENERAL ACUTE CARE
4546320,GENERAL ACUTE CARE
5746342,GENERAL ACUTE CARE
11146307,GENERAL ACUTE CARE
999506,MILITARY
16485027,PSYCHIATRIC
6947454,CRITICAL ACCESS
2099559,CRITICAL ACCESS
6147905,GENERAL ACUTE CARE
3846360,GENERAL ACUTE CARE
16344646,GENERAL ACUTE CARE
12739339,GENERAL ACUTE CARE
4799503,LONG TERM CARE
7046534,GENERAL ACUTE CARE
4747591,GENERAL ACUTE CARE
6846032,GENERAL ACUTE CARE
12444309,GENERAL ACUTE CARE
1657313,CRITICAL ACCESS
10846725,GENERAL ACUTE CARE
4246237,GENERAL ACUTE CARE
8046222,LONG TERM CARE
4785381,LONG TERM CARE
7085203,LONG TERM CARE
1757428,CRITICAL ACCESS
130144648,PSYCHIATRIC
6421502,PSYCHIATRIC
16615243,GENERAL ACUTE CARE
22319335,PSYCHIATRIC
145724134,CRITICAL ACCESS
69885364,MILITARY
7257108,PSYCHIATRIC
4926003,GENERAL ACUTE CARE
19015238,REHABILITATION
12318102,GENERAL ACUTE CARE
1368371,CRITICAL ACCESS
69585707,MILITARY
6426155,GENERAL ACUTE CARE
138577338,REHABILITATION
5721784,PSYCHIATRIC
5226416,CRITICAL ACCESS
60399588,GENERAL ACUTE CARE
14428603,GENERAL ACUTE CARE
7357642,GENERAL ACUTE CARE
8324171,CRITICAL ACCESS
11517064,PSYCHIATRIC
4099403,CRITICAL ACCESS
8923124,CHILDREN
3187701,PSYCHIATRIC
15418104,GENERAL ACUTE CARE
21916686,GENERAL ACUTE CARE
13817257,PSYCHIATRIC
14119610,GENERAL ACUTE CARE
9515009,GENERAL ACUTE CARE
419720,PSYCHIATRIC
22015779,PSYCHIATRIC
10919047,GENERAL ACUTE CARE
287124,GENERAL ACUTE CARE
10619034,PSYCHIATRIC
11716154,GENERAL ACUTE CARE
14717110,PSYCHIATRIC
8217740,GENERAL ACUTE CARE
12017055,GENERAL ACUTE CARE
14617036,REHABILITATION
15819020,GENERAL ACUTE CARE
143677706,GENERAL ACUTE CARE
5717233,GENERAL ACUTE CARE
13923604,MILITARY
16748230,LONG TERM CARE
13710461,REHABILITATION
17111213,GENERAL ACUTE CARE
23519124,PSYCHIATRIC
15715301,GENERAL ACUTE CARE
20518071,GENERAL ACUTE CARE
15919468,GENERAL ACUTE CARE
2818847,GENERAL ACUTE CARE
14317601,REHABILITATION
17317408,REHABILITATION
8318020,SPECIAL
4887401,REHABILITATION
81333484,REHABILITATION
1319713,PSYCHIATRIC
12363640,GENERAL ACUTE CARE
1219720,PSYCHIATRIC
12463640,PSYCHIATRIC
1419805,LONG TERM CARE
319901,PSYCHIATRIC
519801,GENERAL ACUTE CARE
172054801,CRITICAL ACCESS
172154166,CRITICAL ACCESS
172254002,CRITICAL ACCESS
167934997,PSYCHIATRIC
178334109,GENERAL ACUTE CARE
178432765,GENERAL ACUTE CARE
174932218,GENERAL ACUTE CARE
175158122,GENERAL ACUTE CARE
173871360,MILITARY
179519047,REHABILITATION
163770503,GENERAL ACUTE CARE
175058103,GENERAL ACUTE CARE
176289139,GENERAL ACUTE CARE
176389149,REHABILITATION
168189011,GENERAL ACUTE CARE
175520422,MILITARY
175640502,MILITARY
173946545,MILITARY
173741075,MILITARY
181032827,MILITARY
173421201,MILITARY
173521218,MILITARY
181172703,MILITARY
176593702,PSYCHIATRIC
178592656,PSYCHIATRIC
168494117,LONG TERM CARE
168595138,GENERAL ACUTE CARE
168695355,LONG TERM CARE
172970065,PSYCHIATRIC
174568803,MILITARY
174380220,MILITARY
174170119,MILITARY
168327610,PSYCHIATRIC
173070119,REHABILITATION
168770791,LONG TERM CARE
168975247,CHILDREN
169079911,GENERAL ACUTE CARE
169177385,GENERAL ACUTE CARE
169277384,CHILDREN
169375703,GENERAL ACUTE CARE
171078701,GENERAL ACUTE CARE
169477059,PSYCHIATRIC
168089146,GENERAL ACUTE CARE
169610461,PSYCHIATRIC
168871270,PSYCHIATRIC
177827006,GENERAL ACUTE CARE
172728451,PSYCHIATRIC
179027408,WOMEN
176627403,PSYCHIATRIC
176728339,PSYCHIATRIC
176828211,PSYCHIATRIC
179128210,PSYCHIATRIC
178127610,PSYCHIATRIC
171439083,CRITICAL ACCESS
178727705,GENERAL ACUTE CARE
178027529,PSYCHIATRIC
179749506,LONG TERM CARE
179848912,LONG TERM CARE
179968118,REHABILITATION
174845242,PSYCHIATRIC
175473114,PSYCHIATRIC
176055072,GENERAL ACUTE CARE
180443082,REHABILITATION
1555432,GENERAL ACUTE CARE
5270601,GENERAL ACUTE CARE
75220032,GENERAL ACUTE CARE
7470433,PSYCHIATRIC
14430812,PSYCHIATRIC
174272114,MILITARY
18671203,GENERAL ACUTE CARE
8731201,CHILDREN
2970506,GENERAL ACUTE CARE
2670508,LONG TERM CARE
75520032,GENERAL ACUTE CARE
5520678,GENERAL ACUTE CARE
75320017,CHILDREN
180930904,MILITARY
177462269,GENERAL ACUTE CARE
4771913,REHABILITATION
177380233,GENERAL ACUTE CARE
167854311,PSYCHIATRIC
170014901,PSYCHIATRIC
181413655,REHABILITATION
177180020,GENERAL ACUTE CARE
5646953,MILITARY
174689511,PSYCHIATRIC
181585247,CRITICAL ACCESS
181387034,GENERAL ACUTE CARE
181228719,REHABILITATION
6457523,CRITICAL ACCESS
126144308,CHILDREN
3450441,CRITICAL ACCESS
985206,GENERAL ACUTE CARE
3531513,GENERAL ACUTE CARE
17251455,CRITICAL ACCESS
173319805,MILITARY
631326,GENERAL ACUTE CARE
5124523,GENERAL ACUTE CARE
1753916,GENERAL ACUTE CARE
168275246,GENERAL ACUTE CARE
176936109,MILITARY
167795482,GENERAL ACUTE CARE
172435046,GENERAL ACUTE CARE
172546214,PSYCHIATRIC
180696929,GENERAL ACUTE CARE
120712946,GENERAL ACUTE CARE
2937203,LONG TERM CARE
178959701,PSYCHIATRIC
47578224,GENERAL ACUTE CARE
102640475,GENERAL ACUTE CARE
51077478,GENERAL ACUTE CARE
127744621,PSYCHIATRIC
80476028,GENERAL ACUTE CARE
156346805,LONG TERM CARE
54075711,LONG TERM CARE
54275701,LONG TERM CARE
58975218,LONG TERM CARE
74675042,LONG TERM CARE
75076208,LONG TERM CARE
14867214,LONG TERM CARE
14271201,GENERAL ACUTE CARE
6670554,GENERAL ACUTE CARE
16170546,REHABILITATION
17671101,GENERAL ACUTE CARE
9695128,PSYCHIATRIC
19146254,PSYCHIATRIC
4470601,PSYCHIATRIC
71295817,PSYCHIATRIC
3780218,PSYCHIATRIC
3680210,LONG TERM CARE
680011,LONG TERM CARE
162070722,SPECIAL
31194609,REHABILITATION
1353715,GENERAL ACUTE CARE
7372205,GENERAL ACUTE CARE
63872202,CHILDREN
14728217,LONG TERM CARE
14828210,LONG TERM CARE
14927103,GENERAL ACUTE CARE
617405,GENERAL ACUTE CARE
1117822,LONG TERM CARE
2437218,LONG TERM CARE
76477375,GENERAL ACUTE CARE
131974137,LONG TERM CARE
2678745,LONG TERM CARE
12878413,LONG TERM CARE
18879902,LONG TERM CARE
20676104,LONG TERM CARE
3231210,GENERAL ACUTE CARE
2448706,LONG TERM CARE
15948201,GENERAL ACUTE CARE
76877520,LONG TERM CARE
18148201,LONG TERM CARE
18248180,LONG TERM CARE
27919129,PSYCHIATRIC
91436106,LONG TERM CARE
28144155,LONG TERM CARE
29344512,LONG TERM CARE
7685013,LONG TERM CARE
16647130,PSYCHIATRIC
28119145,LONG TERM CARE
5938930,LONG TERM CARE
12823507,LONG TERM CARE
14448109,GENERAL ACUTE CARE
5997415,GENERAL ACUTE CARE
7344001,LONG TERM CARE
112089119,LONG TERM CARE
16385712,SPECIAL
7715006,LONG TERM CARE
15073109,SPECIAL
14798201,PSYCHIATRIC
152826062,LONG TERM CARE
9317033,GENERAL ACUTE CARE
3683301,GENERAL ACUTE CARE
2312204,GENERAL ACUTE CARE
7360612,GENERAL ACUTE CARE
172870433,REHABILITATION
173186504,CRITICAL ACCESS
1374010,GENERAL ACUTE CARE
7274137,GENERAL ACUTE CARE
132574120,LONG TERM CARE
1868450,CRITICAL ACCESS
174071101,MILITARY
1079119,GENERAL ACUTE CARE
4078746,GENERAL ACUTE CARE
143275093,GENERAL ACUTE CARE
143877015,GENERAL ACUTE CARE
126345220,LONG TERM CARE
126744708,LONG TERM CARE
80175087,GENERAL ACUTE CARE
80376248,GENERAL ACUTE CARE
49175092,LONG TERM CARE
74875080,LONG TERM CARE
29277081,PSYCHIATRIC
46078223,PSYCHIATRIC
81678745,PSYCHIATRIC
31877450,REHABILITATION
17550314,LONG TERM CARE
5783301,PSYCHIATRIC
9293306,PSYCHIATRIC
1071322,GENERAL ACUTE CARE
19670810,GENERAL ACUTE CARE
4531774,GENERAL ACUTE CARE
6092691,CHILDREN
7353215,GENERAL ACUTE CARE
18910021,PSYCHIATRIC
179617105,GENERAL ACUTE CARE
17637620,LONG TERM CARE
14775231,GENERAL ACUTE CARE
34975601,GENERAL ACUTE CARE
12937916,LONG TERM CARE
2012208,GENERAL ACUTE CARE
179339501,REHABILITATION
123544903,LONG TERM CARE
15275231,LONG TERM CARE
37578503,LONG TERM CARE
57875235,LONG TERM CARE
135377004,LONG TERM CARE
72375501,LONG TERM CARE
74575246,LONG TERM CARE
77177008,LONG TERM CARE
42079072,PSYCHIATRIC
82878041,PSYCHIATRIC
5377702,REHABILITATION
49275092,REHABILITATION
135975093,REHABILITATION
18679902,SPECIAL
13735611,LONG TERM CARE
17452402,LONG TERM CARE
151954487,CRITICAL ACCESS
12970065,LONG TERM CARE
3570128,PSYCHIATRIC
84330344,GENERAL ACUTE CARE
159970816,LONG TERM CARE
22630327,GENERAL ACUTE CARE
17648342,LONG TERM CARE
17948192,LONG TERM CARE
15027704,GENERAL ACUTE CARE
36133133,LONG TERM CARE
90535401,LONG TERM CARE
28443222,LONG TERM CARE
126443201,LONG TERM CARE
28543205,LONG TERM CARE
112189015,LONG TERM CARE
113289434,LONG TERM CARE
939216,LONG TERM CARE
123044512,REHABILITATION
128745219,LONG TERM CARE
129845417,PSYCHIATRIC
80576063,GENERAL ACUTE CARE
2179601,LONG TERM CARE
4977702,LONG TERM CARE
36175904,LONG TERM CARE
47378205,LONG TERM CARE
135179703,LONG TERM CARE
71778209,GENERAL ACUTE CARE
12278411,PSYCHIATRIC
73975093,PSYCHIATRIC
74475042,PSYCHIATRIC
47078240,SPECIAL
4171001,GENERAL ACUTE CARE
3954935,GENERAL ACUTE CARE
35832117,LONG TERM CARE
63972205,LONG TERM CARE
13571913,LONG TERM CARE
29477057,PSYCHIATRIC
63771854,PSYCHIATRIC
12272205,LONG TERM CARE
7248043,LONG TERM CARE
8949503,LONG TERM CARE
15745804,SPECIAL
417011,LONG TERM CARE
2419023,LONG TERM CARE
65385007,PSYCHIATRIC
4368122,SPECIAL
7739180,LONG TERM CARE
66285251,LONG TERM CARE
145924503,LONG TERM CARE
60099702,MILITARY
73075094,GENERAL ACUTE CARE
28719107,SPECIAL
54977901,LONG TERM CARE
75179761,LONG TERM CARE
6770503,GENERAL ACUTE CARE
13128533,GENERAL ACUTE CARE
5673139,SPECIAL
137076012,REHABILITATION
17971019,REHABILITATION
15271101,LONG TERM CARE
16548235,LONG TERM CARE
125443952,LONG TERM CARE
847303,LONG TERM CARE
8246320,LONG TERM CARE
2115905,LONG TERM CARE
718764,LONG TERM CARE
64985006,SPECIAL
11646312,LONG TERM CARE
164370043,GENERAL ACUTE CARE
8623114,REHABILITATION
12611787,GENERAL ACUTE CARE
61972901,GENERAL ACUTE CARE
62272903,LONG TERM CARE
1348532,LONG TERM CARE
11148341,LONG TERM CARE
9249442,LONG TERM CARE
749016,LONG TERM CARE
30511714,GENERAL ACUTE CARE
10412511,MILITARY
17848602,LONG TERM CARE
14548197,LONG TERM CARE
34733128,LONG TERM CARE
8144084,PSYCHIATRIC
124543201,REHABILITATION
28943055,LONG TERM CARE
106568123,LONG TERM CARE
5639401,LONG TERM CARE
9939193,GENERAL ACUTE CARE
7587108,PSYCHIATRIC
29444484,LONG TERM CARE
8085704,PSYCHIATRIC
113789423,GENERAL ACUTE CARE
15862859,CRITICAL ACCESS
16362832,CRITICAL ACCESS
15662930,CRITICAL ACCESS
16961356,CRITICAL ACCESS
16261747,CRITICAL ACCESS
18162286,CRITICAL ACCESS
4461455,GENERAL ACUTE CARE
2973110,GENERAL ACUTE CARE
2173112,GENERAL ACUTE CARE
8560098,GENERAL ACUTE CARE
2274401,GENERAL ACUTE CARE
4673052,GENERAL ACUTE CARE
11060540,GENERAL ACUTE CARE
5357469,CRITICAL ACCESS
131774145,LONG TERM CARE
457350,CRITICAL ACCESS
15362812,CRITICAL ACCESS
18362839,CRITICAL ACCESS
17662439,CRITICAL ACCESS
173159,GENERAL ACUTE CARE
17962626,CRITICAL ACCESS
599664,GENERAL ACUTE CARE
1999929,GENERAL ACUTE CARE
8437083,CRITICAL ACCESS
8938118,GENERAL ACUTE CARE
919958,GENERAL ACUTE CARE
8238301,GENERAL ACUTE CARE
7637403,REHABILITATION
4759102,LONG TERM CARE
819805,GENERAL ACUTE CARE
5537096,GENERAL ACUTE CARE
5738501,GENERAL ACUTE CARE
18138301,REHABILITATION
267002,GENERAL ACUTE CARE
10366067,GENERAL ACUTE CARE
9767748,GENERAL ACUTE CARE
9467560,GENERAL ACUTE CARE
4267846,GENERAL ACUTE CARE
2667502,GENERAL ACUTE CARE
196734,GENERAL ACUTE CARE
15666097,GENERAL ACUTE CARE
11967752,GENERAL ACUTE CARE
13067578,GENERAL ACUTE CARE
13466606,REHABILITATION
15767156,GENERAL ACUTE CARE
14267152,GENERAL ACUTE CARE
12440232,GENERAL ACUTE CARE
596950,GENERAL ACUTE CARE
1276012,GENERAL ACUTE CARE
1776227,GENERAL ACUTE CARE
2478705,GENERAL ACUTE CARE
3478336,GENERAL ACUTE CARE
5079606,GENERAL ACUTE CARE
6575551,GENERAL ACUTE CARE
7277704,GENERAL ACUTE CARE
8376230,GENERAL ACUTE CARE
8676424,GENERAL ACUTE CARE
10178834,GENERAL ACUTE CARE
76232505,REHABILITATION
13575835,GENERAL ACUTE CARE
13775204,GENERAL ACUTE CARE
15475115,GENERAL ACUTE CARE
14075235,GENERAL ACUTE CARE
14175235,GENERAL ACUTE CARE
14375235,GENERAL ACUTE CARE
80533073,PSYCHIATRIC
82333328,PSYCHIATRIC
81933321,PSYCHIATRIC
18079902,GENERAL ACUTE CARE
20576132,GENERAL ACUTE CARE
21575035,GENERAL ACUTE CARE
22976043,GENERAL ACUTE CARE
26177082,GENERAL ACUTE CARE
26477030,GENERAL ACUTE CARE
26677024,GENERAL ACUTE CARE
26977004,GENERAL ACUTE CARE
28177006,GENERAL ACUTE CARE
29977342,GENERAL ACUTE CARE
30277338,GENERAL ACUTE CARE
30875039,GENERAL ACUTE CARE
31175766,GENERAL ACUTE CARE
31478026,GENERAL ACUTE CARE
32877339,GENERAL ACUTE CARE
33579331,GENERAL ACUTE CARE
35379412,GENERAL ACUTE CARE
38376667,GENERAL ACUTE CARE
97962702,LONG TERM CARE
98062471,CRITICAL ACCESS
43175093,GENERAL ACUTE CARE
44078377,GENERAL ACUTE CARE
44478582,GENERAL ACUTE CARE
47678222,GENERAL ACUTE CARE
49376092,GENERAL ACUTE CARE
50677479,GENERAL ACUTE CARE
51577591,GENERAL ACUTE CARE
