ID,NAICS_CODE,NAICS_DESC
3486042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4985941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2857783,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5657049,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
14847265,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5057701,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5912010,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19323805,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
122343543,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8056334,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7957105,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
11155009,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6497471,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3983422,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
683704,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1314905,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2883330,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4183617,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2283263,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8224112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14423188,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1913856,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3222306,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14922560,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20223922,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
18216830,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7038008,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19922401,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
4429560,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6029556,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
629812,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8929466,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4029485,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7129204,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7729401,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5929650,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1629340,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6129615,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17345408,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9329646,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
11554848,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
28777082,622110,CHILDREN'S HOSPITALS GENERAL
2629520,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2654456,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1054724,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10244307,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12854758,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
40776374,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
42675686,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
254812,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
138676567,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7525302,622310,MATERNITY HOSPITALS
4341339,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6961362,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
640143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5042276,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10141075,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11942003,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4860623,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14462837,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2281201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
186963131,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
2092324,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3092411,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
3592315,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5291710,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
31092352,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34792369,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
34292025,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
43493405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
49691361,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11396118,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31294558,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
6380807,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39495202,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
39595231,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2591107,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
4091770,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
24590805,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
28390247,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
37490095,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
43590026,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
43691770,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
53090605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44393545,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7180534,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
28495437,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12195667,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2893308,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9495608,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
43395823,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
7380821,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1180012,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3080218,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
193439503,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
16130331,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21331076,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
11631794,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12830120,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20830281,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2130338,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2430306,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
3130034,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
427892,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18946013,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10180758,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5630655,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3028801,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
170507,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19770301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2770809,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6370006,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8570115,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3070737,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
8170560,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
19470360,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4871301,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
7871360,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
571220,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11271457,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5760631,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8271251,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17771483,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
21471483,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9671342,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10370427,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16470438,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14870760,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10871055,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17570458,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5770403,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9470443,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3770634,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12270634,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
870809,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
9570791,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15070809,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
19370810,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12770570,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
13670570,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13970570,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11371082,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
35292064,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
50592037,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8993212,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
50493465,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14453188,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
2395401,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
43895431,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
494578,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23394577,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3290026,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3690706,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14291754,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
24290247,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
24990242,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26590023,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26890018,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15795023,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16292543,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17892201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
24192571,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
32792201,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
34092225,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
30595032,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17795338,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
293654,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10594806,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
40194583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16595841,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
23195630,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23592706,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26490720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31592680,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
32595361,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
48695993,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
48895991,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
22393277,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19270065,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
11828659,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12495926,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5570501,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
21170072,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1971270,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
15871269,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20470403,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
70094501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
71090813,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
71394589,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
71993420,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
72292025,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
72490033,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
74796001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
84530533,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
86831501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
88239840,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
89630535,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14253072,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
161670663,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
164770546,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
26,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
159871112,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
155280918,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
16653705,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16553295,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6554751,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3754703,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
25892373,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
46492307,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
42592123,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
50092056,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
52292118,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4794118,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
45094109,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1780027,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1980501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
45693030,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
33895472,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
45394590,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
47695616,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
186839531,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1194609,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18694538,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
51494550,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
25495240,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3990640,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6581301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8390804,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11090806,622110,CHILDREN'S HOSPITALS GENERAL
14390026,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
21090034,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21690242,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22490033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22590011,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
29691007,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
30291402,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
36190732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
36290503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
36591505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
45490404,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
46790057,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21492555,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26092563,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11995032,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20295119,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
32495128,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10895065,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20894080,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5454601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
47395602,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13595490,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
29095340,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8793703,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18793720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41493662,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3496150,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9993215,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15393309,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
47495826,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
37195540,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14593930,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16992618,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
33192708,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12295380,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21395356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1481147,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
150754656,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1730309,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
13230274,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16331701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3830110,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4770118,622110,CHILDREN'S HOSPITALS GENERAL
10570112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18470737,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13130106,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1080122,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
981101,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5171301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16371334,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1271019,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1154768,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3453589,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4253818,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
21371118,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8854660,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9354911,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9954022,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11453546,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11754016,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11953959,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14653188,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
72690732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
73892806,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
164671202,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
58690059,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
320016,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
35632714,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
30833908,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14285210,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13054521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
35933905,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
2150659,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11950213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12654451,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41033136,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26233133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26433126,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31534114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8250112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2451041,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13952722,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13852655,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6750036,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10950138,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2351023,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
483403,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16346807,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
103,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5553530,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1654806,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11353548,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13553147,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5053948,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7953226,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
4767735,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5967740,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7672833,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2171653,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1200000,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10071655,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6572401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1572042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6367854,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9172901,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1771730,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8971654,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4472034,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4572034,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
4872476,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1871753,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5400000,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7900000,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
8572211,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8772113,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2972764,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1742717,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13672076,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12172104,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
61772211,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
5740962,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11142164,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2680210,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3980138,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
61272401,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
61872764,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
5541647,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8841649,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1142749,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
103821061,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6121613,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
104021078,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1520850,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
103720735,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4448813,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13348471,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13448453,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5949646,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17749854,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18048846,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8248162,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8148838,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5148910,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7049286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6648043,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1148827,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4848801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9049444,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12748060,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4959107,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15548183,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15648135,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16949601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4749938,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
949720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13549854,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6149506,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14648154,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17548236,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
